,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
135,351675.73785855307,24011.08313393232,0.0,0.0,0.0,375686.8209924854
136,307736.3925138388,0.0,0.0,0.0,0.0,307736.3925138388
137,262733.5274522806,0.0,0.0,0.0,0.0,262733.5274522806
138,115328.5598174927,0.0,0.0,0.0,0.0,115328.5598174927
139,13041.46069291899,0.0,54958.53930708101,0.0,0.0,13041.46069291899
140,0.0,0.0,68000.0,0.0,0.0,0.0
141,0.0,0.0,68000.0,0.0,0.0,0.0
142,30095.178882260672,0.0,37904.821117739324,0.0,0.0,30095.178882260672
143,245229.0944048315,0.0,0.0,0.0,0.0,245229.0944048315
144,358485.52847898996,0.0,0.0,0.0,0.0,358485.52847898996
145,504885.8854941385,0.0,0.0,0.0,0.0,504885.8854941385
146,584274.0696011421,0.0,0.0,0.0,0.0,584274.0696011421
147,584274.0707938524,0.0,0.0,0.0,0.0,584274.0707938524
148,584274.0708659032,0.0,0.0,0.0,0.0,584274.0708659032
149,584274.0693411017,0.0,0.0,0.0,0.0,584274.0693411017
150,584274.0694512083,0.0,0.0,0.0,0.0,584274.0694512083
151,584274.0696220021,-0.0,0.0,0.0,0.0,584274.0696220021
152,584274.0694285649,3233.3735936421517,0.0,0.0,0.0,587507.443022207
153,584274.0699727467,23004.47812673892,0.0,0.0,0.0,607278.5480994856
154,561314.1991006465,13154.34804509847,0.0,0.0,0.0,574468.547145745
155,584274.0703352361,37096.605248680855,0.0,0.0,0.0,621370.675583917
156,584274.0695000216,37727.27522679097,0.0,0.0,0.0,622001.3447268126
157,584274.069229624,16062.838858741728,0.0,0.0,0.0,600336.9080883657
158,584274.0692991312,34449.63237331444,0.0,0.0,0.0,618723.7016724456
159,584274.0707436807,14654.09626455348,0.0,0.0,0.0,598928.1670082342
160,583873.2654258253,0.0,0.0,0.0,0.0,583873.2654258253
161,584274.0696426062,0.0,0.0,0.0,0.0,584274.0696426062
162,584274.0694084066,0.0,0.0,0.0,0.0,584274.0694084066
163,584274.0701923544,0.0,0.0,0.0,0.0,584274.0701923544
164,584274.0708554647,0.0,0.0,0.0,0.0,584274.0708554647
165,584274.0708103025,0.0,0.0,0.0,0.0,584274.0708103025
166,584274.0697354247,0.0,0.0,0.0,0.0,584274.0697354247
167,584274.0692971862,0.0,0.0,0.0,0.0,584274.0692971862
168,584274.0693376458,0.0,0.0,0.0,0.0,584274.0693376458
169,584274.0693152163,0.0,0.0,0.0,0.0,584274.0693152163
170,584274.0703938211,0.0,0.0,0.0,0.0,584274.0703938211
171,584274.0694662355,0.0,0.0,0.0,0.0,584274.0694662355
172,559938.6925925829,0.0,0.0,0.0,0.0,559938.6925925829
173,550022.969485648,0.0,0.0,0.0,0.0,550022.969485648
174,43592.764228698725,0.0,24407.235771301275,0.0,0.0,43592.764228698725
175,28785.814528362585,-0.0,39214.185471637415,0.0,0.0,28785.814528362585
176,0.0,31265.54826422047,36734.45173577953,0.0,0.0,31265.54826422047
177,30415.52662101893,46498.707884724376,0.0,0.0,0.0,76914.23450574331
178,0.0,43406.623153835426,24593.376846164574,0.0,0.0,43406.623153835426
179,43587.670489914075,36607.4437150354,0.0,0.0,0.0,80195.11420494947
180,152001.00804406332,20505.662696011124,0.0,0.0,0.0,172506.67074007445
181,234260.17008877537,42551.56698400509,0.0,0.0,0.0,276811.73707278044
182,364554.4730595032,22273.918174533894,0.0,0.0,0.0,386828.39123403706
183,494772.18967472116,3765.137876319126,0.0,0.0,0.0,498537.3275510403
184,584274.0690743482,0.0,0.0,0.0,0.0,584274.0690743482
185,584274.0698429161,0.0,0.0,0.0,0.0,584274.0698429161
186,584274.0708486432,0.0,0.0,0.0,0.0,584274.0708486432
187,584274.0692886001,0.0,0.0,0.0,0.0,584274.0692886001
188,584274.069244082,0.0,0.0,0.0,0.0,584274.069244082
189,584274.0707990959,0.0,0.0,0.0,0.0,584274.0707990959
190,584274.070510038,0.0,0.0,0.0,0.0,584274.070510038
191,584274.0692525589,0.0,0.0,0.0,0.0,584274.0692525589
192,584274.0692975215,0.0,0.0,0.0,0.0,584274.0692975215
193,584274.0707038926,0.0,0.0,0.0,0.0,584274.0707038926
194,584274.0703994809,0.0,0.0,0.0,0.0,584274.0703994809
195,584274.0703831605,0.0,0.0,0.0,0.0,584274.0703831605
196,581131.3726860252,0.0,0.0,0.0,0.0,581131.3726860252
197,583038.8142982912,0.0,0.0,0.0,0.0,583038.8142982912
198,584274.0690210398,0.0,0.0,0.0,0.0,584274.0690210398
199,584274.0692700936,-0.0,0.0,0.0,0.0,584274.0692700936
200,584274.0694457295,30891.068925762895,0.0,0.0,0.0,615165.1383714924
201,584274.0694490244,47184.43085279649,0.0,0.0,0.0,631458.5003018209
202,584274.0709329321,44504.02244898694,0.0,0.0,0.0,628778.093381919
203,584274.0704378579,37968.616912610116,0.0,0.0,0.0,622242.687350468
204,584274.0672405305,38461.682892537145,0.0,0.0,0.0,622735.7501330676
205,584274.0708457083,45390.35837438828,0.0,0.0,0.0,629664.4292200966
206,584274.0694083598,46978.38148654396,0.0,0.0,0.0,631252.4508949037
207,584274.069663432,28073.815188827022,0.0,0.0,0.0,612347.884852259
208,584274.0704011307,0.0,0.0,0.0,0.0,584274.0704011307
209,584274.0708308741,0.0,0.0,0.0,0.0,584274.0708308741
210,584274.0693468031,0.0,0.0,0.0,0.0,584274.0693468031
211,584274.0692919506,0.0,0.0,0.0,0.0,584274.0692919506
212,584274.069246792,0.0,0.0,0.0,0.0,584274.069246792
213,584274.0696816762,0.0,0.0,0.0,0.0,584274.0696816762
214,544865.5496312086,0.0,0.0,0.0,0.0,544865.5496312086
215,346243.33881325455,0.0,0.0,0.0,0.0,346243.33881325455
216,257789.2582246054,0.0,0.0,0.0,0.0,257789.2582246054
217,70433.2044332016,0.0,0.0,0.0,0.0,70433.2044332016
218,0.0,0.0,68000.0,0.0,0.0,0.0
219,0.0,0.0,68000.0,0.0,0.0,0.0
220,0.0,0.0,68000.0,0.0,0.0,0.0
221,88157.08988659503,0.0,0.0,0.0,0.0,88157.08988659503
222,192110.16259539407,0.0,0.0,0.0,0.0,192110.16259539407
223,363643.5498021107,-0.0,0.0,0.0,0.0,363643.5498021107
224,397339.8249968954,30874.79328996282,0.0,0.0,0.0,428214.6182868582
225,332784.7959537686,31073.047338010198,0.0,0.0,0.0,363857.8432917788
226,136904.66775125542,31617.755034251048,0.0,0.0,0.0,168522.42278550647
227,227461.2648131401,27402.186059619893,0.0,0.0,0.0,254863.45087275998
228,259387.53863109276,29344.354590028448,0.0,0.0,0.0,288731.8932211212
229,326708.6191161284,28157.75949176607,0.0,0.0,0.0,354866.37860789447
230,377784.11130431585,28804.05430637933,0.0,0.0,0.0,406588.1656106952
231,449297.3422746939,11031.924522075813,0.0,0.0,0.0,460329.2667967697
232,492801.6277693882,-0.0,0.0,0.0,0.0,492801.6277693882
233,572843.2036665358,0.0,0.0,0.0,0.0,572843.2036665358
234,584274.0699323486,0.0,0.0,0.0,0.0,584274.0699323486
235,584274.0706995327,0.0,0.0,0.0,0.0,584274.0706995327
236,584274.0693034228,0.0,0.0,0.0,0.0,584274.0693034228
237,584274.0692401072,0.0,0.0,0.0,0.0,584274.0692401072
238,584274.0692641436,0.0,0.0,0.0,0.0,584274.0692641436
239,584274.070718891,0.0,0.0,0.0,0.0,584274.070718891
240,583904.6413800399,0.0,0.0,0.0,0.0,583904.6413800399
241,584274.0705958005,0.0,0.0,0.0,0.0,584274.0705958005
242,583141.8715783166,0.0,0.0,0.0,0.0,583141.8715783166
243,584274.069445816,0.0,0.0,0.0,0.0,584274.069445816
244,584274.0702532083,0.0,0.0,0.0,0.0,584274.0702532083
245,583797.3449850086,0.0,0.0,0.0,0.0,583797.3449850086
246,436524.6421689934,0.0,0.0,0.0,0.0,436524.6421689934
247,413794.07930354844,-0.0,0.0,0.0,0.0,413794.07930354844
248,259968.04711087694,24272.51420261723,0.0,0.0,0.0,284240.56131349417
249,324814.2464389821,38497.39984508445,0.0,0.0,0.0,363311.64628406655
250,283977.24027852,38911.50315198246,0.0,0.0,0.0,322888.7434305024
251,113516.2384212857,16296.937705455826,0.0,0.0,0.0,129813.17612674153
252,99041.90437430545,16224.157007081463,0.0,0.0,0.0,115266.06138138691
253,77489.49150298872,30778.65936085836,0.0,0.0,0.0,108268.15086384708
254,53895.95888687476,3975.5588520276106,10128.482261097626,0.0,0.0,57871.517738902374
255,121391.89828934944,572.4106294066607,0.0,0.0,0.0,121964.3089187561
256,269906.89516348834,-0.0,0.0,0.0,0.0,269906.89516348834
257,435209.9614275487,0.0,0.0,0.0,0.0,435209.9614275487
258,550173.4980794716,0.0,0.0,0.0,0.0,550173.4980794716
259,584117.1514549648,0.0,0.0,0.0,0.0,584117.1514549648
260,562064.9313271707,0.0,0.0,0.0,0.0,562064.9313271707
261,583467.384696293,0.0,0.0,0.0,0.0,583467.384696293
262,584274.070479603,0.0,0.0,0.0,0.0,584274.070479603
263,584274.0708653174,0.0,0.0,0.0,0.0,584274.0708653174
