,Wind [kWh],Solar [kWh],Shortfall [kWh],Curtailed [kWh],Battery Dispatched [kWh],Total RE Plant Power [kWh]
1785,555715.4729915077,1665.481726861314,0.0,0.0,0.0,557380.9547183691
1786,584274.0707982625,5868.05899249126,0.0,0.0,0.0,590142.1297907537
1787,584274.0706678125,4666.012900334906,0.0,0.0,0.0,588940.0835681474
1788,584274.0707889618,24709.348705274922,0.0,0.0,0.0,608983.4194942367
1789,583232.6218503735,25760.680626176687,0.0,0.0,0.0,608993.3024765501
1790,365994.31615746045,13031.98007135115,0.0,0.0,0.0,379026.2962288116
1791,583014.9943353517,1739.4829563251783,0.0,0.0,0.0,584754.4772916769
1792,183609.03355267653,37757.522050738335,0.0,0.0,0.0,221366.55560341486
1793,584274.0694122141,1556.1512152950024,0.0,0.0,0.0,585830.220627509
1794,556331.9909793641,0.0,0.0,0.0,0.0,556331.9909793641
1795,487343.12993331556,0.0,0.0,0.0,0.0,487343.12993331556
1796,584042.6470560533,0.0,0.0,0.0,0.0,584042.6470560533
1797,584258.995477345,0.0,0.0,0.0,0.0,584258.995477345
1798,569278.1441345148,0.0,0.0,0.0,0.0,569278.1441345148
1799,583176.7077366585,0.0,0.0,0.0,0.0,583176.7077366585
1800,584274.0708377404,0.0,0.0,0.0,0.0,584274.0708377404
1801,584274.0693057808,0.0,0.0,0.0,0.0,584274.0693057808
1802,584274.0707948423,0.0,0.0,0.0,0.0,584274.0707948423
1803,584274.0708612483,0.0,0.0,0.0,0.0,584274.0708612483
1804,584274.0701317168,0.0,0.0,0.0,0.0,584274.0701317168
1805,362981.0540959805,0.0,0.0,0.0,0.0,362981.0540959805
1806,342511.60457792704,-0.0,0.0,0.0,0.0,342511.60457792704
1807,230659.46964642283,19714.897911666612,0.0,0.0,0.0,250374.36755808943
1808,65475.00354944075,42305.37106770132,0.0,0.0,0.0,107780.37461714208
1809,86082.3740755209,63645.017288391326,0.0,0.0,0.0,149727.39136391223
1810,64321.19103530724,60758.82906865038,0.0,0.0,0.0,125080.02010395762
1811,64243.57833576797,46994.25038086612,0.0,0.0,0.0,111237.82871663409
1812,0.0,43893.999844719096,24106.000155280904,0.0,0.0,43893.999844719096
1813,94078.4875657962,39391.78642790968,0.0,0.0,0.0,133470.27399370586
1814,428231.2413695161,41371.403479582455,0.0,0.0,0.0,469602.6448490986
1815,253825.63369173522,3389.0611027407417,0.0,0.0,0.0,257214.69479447594
1816,0.0,2708.08555892074,65291.91444107926,0.0,0.0,2708.08555892074
1817,37707.622605672506,2233.1489777297516,28059.22841659774,0.0,0.0,39940.77158340226
1818,288214.8737694269,0.0,0.0,0.0,0.0,288214.8737694269
1819,575077.907812087,0.0,0.0,0.0,0.0,575077.907812087
1820,583455.1547980752,0.0,0.0,0.0,0.0,583455.1547980752
1821,536141.6146580138,0.0,0.0,0.0,0.0,536141.6146580138
1822,416171.7189493883,0.0,0.0,0.0,0.0,416171.7189493883
1823,581219.3795037444,0.0,0.0,0.0,0.0,581219.3795037444
1824,584274.0692752098,0.0,0.0,0.0,0.0,584274.0692752098
1825,584274.0696721371,0.0,0.0,0.0,0.0,584274.0696721371
1826,584274.069516802,0.0,0.0,0.0,0.0,584274.069516802
1827,584274.0694031725,0.0,0.0,0.0,0.0,584274.0694031725
1828,584274.0692488856,0.0,0.0,0.0,0.0,584274.0692488856
1829,584274.0697599589,0.0,0.0,0.0,0.0,584274.0697599589
1830,515490.3034433942,-0.0,0.0,0.0,0.0,515490.3034433942
1831,567217.3168681647,511.31793098755134,0.0,0.0,0.0,567728.6347991523
1832,298654.1146492116,59845.4457770266,0.0,0.0,0.0,358499.56042623817
1833,258352.61231767756,47253.718745462174,0.0,0.0,0.0,305606.3310631397
1834,583636.1425614734,61340.858679470206,0.0,0.0,0.0,644977.0012409437
1835,238220.88761586227,57391.36062777576,0.0,0.0,0.0,295612.248243638
1836,95579.48457036859,55696.6110701728,0.0,0.0,0.0,151276.0956405414
1837,583603.6818198815,58196.346520148094,0.0,0.0,0.0,641800.0283400296
1838,142138.1196516669,9168.688889454035,0.0,0.0,0.0,151306.80854112093
1839,61728.66234022386,56328.470159699595,0.0,0.0,0.0,118057.13249992346
1840,229367.20590621917,3957.1570155739337,0.0,0.0,0.0,233324.3629217931
1841,158599.6687113142,21228.033268221698,0.0,0.0,0.0,179827.70197953592
1842,161316.5782866724,0.0,0.0,0.0,0.0,161316.5782866724
1843,23189.716968193006,0.0,44810.28303180699,0.0,0.0,23189.716968193006
1844,0.0,0.0,68000.0,0.0,0.0,0.0
1845,86241.99736062571,0.0,0.0,0.0,0.0,86241.99736062571
1846,144373.5948559608,0.0,0.0,0.0,0.0,144373.5948559608
1847,248444.6916728215,0.0,0.0,0.0,0.0,248444.6916728215
1848,208923.44302289482,0.0,0.0,0.0,0.0,208923.44302289482
1849,197773.622665721,0.0,0.0,0.0,0.0,197773.622665721
1850,26598.097363528992,0.0,41401.90263647101,0.0,0.0,26598.097363528992
1851,0.0,0.0,68000.0,0.0,0.0,0.0
1852,179768.17771466586,0.0,0.0,0.0,0.0,179768.17771466586
1853,584274.0707701931,0.0,0.0,0.0,0.0,584274.0707701931
1854,584274.0701934841,310.9085970642407,0.0,0.0,0.0,584584.9787905483
1855,584274.0708124604,11623.494713869175,0.0,0.0,0.0,595897.5655263296
1856,584274.070736911,27275.526321434518,0.0,0.0,0.0,611549.5970583456
1857,342922.1856396279,35416.92704125017,0.0,0.0,0.0,378339.1126808781
1858,268560.0514998209,27596.534794018833,0.0,0.0,0.0,296156.58629383973
1859,205604.62929523,27722.739723524486,0.0,0.0,0.0,233327.36901875449
1860,130520.3184249797,33359.66003417756,0.0,0.0,0.0,163879.97845915728
1861,100625.92950638736,11284.324396938651,0.0,0.0,0.0,111910.25390332601
1862,420008.7162218339,1914.1500770742855,0.0,0.0,0.0,421922.8662989082
1863,584274.0692400412,2875.6590568037523,0.0,0.0,0.0,587149.728296845
